Timestamp,Date,Hour,Site,Lat,Lng,Device,EnergyKwh,Temperature,Humidity,Status
2026-07-08 04:00,2026-07-08,4,Medan,3.58,98.67,HVAC,15.6,26.5,65.1,OK
2026-07-08 04:00,2026-07-08,4,Medan,3.58,98.67,Lighting,3.96,27.3,69.5,OK
2026-07-08 04:00,2026-07-08,4,Medan,3.58,98.67,Servers,10.67,26,66.2,OK
2026-07-08 04:00,2026-07-08,4,Medan,3.58,98.67,Machinery,15.74,25.2,77.9,OK
2026-07-08 05:00,2026-07-08,5,Jakarta,-6.2,106.8,HVAC,31.03,27.4,75.6,OK
2026-07-08 05:00,2026-07-08,5,Jakarta,-6.2,106.8,Lighting,7.75,26,81.2,OK
2026-07-08 05:00,2026-07-08,5,Jakarta,-6.2,106.8,Servers,21.11,27.4,73.4,OK
2026-07-08 05:00,2026-07-08,5,Jakarta,-6.2,106.8,Machinery,41.21,25.4,56,OK
2026-07-08 05:00,2026-07-08,5,Surabaya,-7.25,112.75,HVAC,24.37,25.3,59.4,OK
2026-07-08 05:00,2026-07-08,5,Surabaya,-7.25,112.75,Lighting,5.72,25.8,80.9,OK
2026-07-08 05:00,2026-07-08,5,Surabaya,-7.25,112.75,Servers,13.59,24.4,60.4,OK
2026-07-08 05:00,2026-07-08,5,Surabaya,-7.25,112.75,Machinery,25.06,25,77.5,OK
2026-07-08 05:00,2026-07-08,5,Bandung,-6.9,107.6,HVAC,14.11,25.3,82.5,Warning
2026-07-08 05:00,2026-07-08,5,Bandung,-6.9,107.6,Lighting,5.89,26.3,82.4,OK
2026-07-08 05:00,2026-07-08,5,Bandung,-6.9,107.6,Servers,11.88,25.1,79.7,OK
2026-07-08 05:00,2026-07-08,5,Bandung,-6.9,107.6,Machinery,17.44,27.7,78.8,OK
2026-07-08 05:00,2026-07-08,5,Medan,3.58,98.67,HVAC,12.99,26.9,82.6,OK
2026-07-08 05:00,2026-07-08,5,Medan,3.58,98.67,Lighting,3.81,25.6,56.7,OK
2026-07-08 05:00,2026-07-08,5,Medan,3.58,98.67,Servers,11.3,27.1,69.8,OK
2026-07-08 05:00,2026-07-08,5,Medan,3.58,98.67,Machinery,16.14,26.3,77.5,OK
2026-07-08 06:00,2026-07-08,6,Jakarta,-6.2,106.8,HVAC,22.09,26.2,61.6,OK
2026-07-08 06:00,2026-07-08,6,Jakarta,-6.2,106.8,Lighting,8.57,24.1,76.8,OK
2026-07-08 06:00,2026-07-08,6,Jakarta,-6.2,106.8,Servers,18.21,26.8,73.6,OK
2026-07-08 06:00,2026-07-08,6,Jakarta,-6.2,106.8,Machinery,36.5,25.8,76.6,OK
2026-07-08 06:00,2026-07-08,6,Surabaya,-7.25,112.75,HVAC,19.16,26.8,80,OK
2026-07-08 06:00,2026-07-08,6,Surabaya,-7.25,112.75,Lighting,6.46,27.2,82.3,OK
2026-07-08 06:00,2026-07-08,6,Surabaya,-7.25,112.75,Servers,13.42,25.8,55.5,OK
2026-07-08 06:00,2026-07-08,6,Surabaya,-7.25,112.75,Machinery,22.72,27.2,58.3,OK
2026-07-08 06:00,2026-07-08,6,Bandung,-6.9,107.6,HVAC,15.33,25.1,64.5,OK
2026-07-08 06:00,2026-07-08,6,Bandung,-6.9,107.6,Lighting,5.46,24.5,56.5,OK
2026-07-08 06:00,2026-07-08,6,Bandung,-6.9,107.6,Servers,8.64,26.3,71.2,OK
2026-07-08 06:00,2026-07-08,6,Bandung,-6.9,107.6,Machinery,21.95,25.1,80.2,OK
2026-07-08 06:00,2026-07-08,6,Medan,3.58,98.67,HVAC,10.83,24.5,78.9,OK
2026-07-08 06:00,2026-07-08,6,Medan,3.58,98.67,Lighting,4.86,24.7,61.3,OK
2026-07-08 06:00,2026-07-08,6,Medan,3.58,98.67,Servers,9.94,25.1,67,OK
2026-07-08 06:00,2026-07-08,6,Medan,3.58,98.67,Machinery,13.95,26.3,63,OK
2026-07-08 07:00,2026-07-08,7,Jakarta,-6.2,106.8,HVAC,27.5,25.8,62.4,OK
2026-07-08 07:00,2026-07-08,7,Jakarta,-6.2,106.8,Lighting,7.55,24.2,74.6,OK
2026-07-08 07:00,2026-07-08,7,Jakarta,-6.2,106.8,Servers,20.05,25.6,72.2,OK
2026-07-08 07:00,2026-07-08,7,Jakarta,-6.2,106.8,Machinery,31.33,25.8,60.1,OK
2026-07-08 07:00,2026-07-08,7,Surabaya,-7.25,112.75,HVAC,21.63,25.9,58.3,OK
2026-07-08 07:00,2026-07-08,7,Surabaya,-7.25,112.75,Lighting,5.59,25.9,67.3,OK
2026-07-08 07:00,2026-07-08,7,Surabaya,-7.25,112.75,Servers,12.33,24.1,56,OK
2026-07-08 07:00,2026-07-08,7,Surabaya,-7.25,112.75,Machinery,29.81,24.3,67.4,OK
2026-07-08 07:00,2026-07-08,7,Bandung,-6.9,107.6,HVAC,13.94,27.8,80.7,OK
2026-07-08 07:00,2026-07-08,7,Bandung,-6.9,107.6,Lighting,4.1,26,66.8,OK
2026-07-08 07:00,2026-07-08,7,Bandung,-6.9,107.6,Servers,10.71,26.5,84.3,OK
2026-07-08 07:00,2026-07-08,7,Bandung,-6.9,107.6,Machinery,20.6,25.8,55.7,OK
2026-07-08 07:00,2026-07-08,7,Medan,3.58,98.67,HVAC,11.17,25.7,66.6,OK
2026-07-08 07:00,2026-07-08,7,Medan,3.58,98.67,Lighting,4.34,25.2,72.4,OK
2026-07-08 07:00,2026-07-08,7,Medan,3.58,98.67,Servers,7.74,27.5,63.2,OK
2026-07-08 07:00,2026-07-08,7,Medan,3.58,98.67,Machinery,14.04,24.9,67.9,OK
2026-07-08 08:00,2026-07-08,8,Jakarta,-6.2,106.8,HVAC,70.39,24.6,68.7,OK
2026-07-08 08:00,2026-07-08,8,Jakarta,-6.2,106.8,Lighting,20.38,27.4,83.5,OK
2026-07-08 08:00,2026-07-08,8,Jakarta,-6.2,106.8,Servers,35.16,24.5,69.2,OK
2026-07-08 08:00,2026-07-08,8,Jakarta,-6.2,106.8,Machinery,77.14,24.2,77.7,OK
2026-07-08 08:00,2026-07-08,8,Surabaya,-7.25,112.75,HVAC,37.11,27.4,64.5,OK
2026-07-08 08:00,2026-07-08,8,Surabaya,-7.25,112.75,Lighting,16.49,27.5,84.2,OK
2026-07-08 08:00,2026-07-08,8,Surabaya,-7.25,112.75,Servers,31.19,27,63,OK
2026-07-08 08:00,2026-07-08,8,Surabaya,-7.25,112.75,Machinery,53.69,25.1,83.9,OK
2026-07-08 08:00,2026-07-08,8,Bandung,-6.9,107.6,HVAC,29.53,25.6,65.7,OK
2026-07-08 08:00,2026-07-08,8,Bandung,-6.9,107.6,Lighting,13.4,26.8,72.2,OK
2026-07-08 08:00,2026-07-08,8,Bandung,-6.9,107.6,Servers,23.7,25.1,68.1,OK
2026-07-08 08:00,2026-07-08,8,Bandung,-6.9,107.6,Machinery,49.95,24.8,73.4,OK
2026-07-08 08:00,2026-07-08,8,Medan,3.58,98.67,HVAC,25.03,26.6,57.9,OK
2026-07-08 08:00,2026-07-08,8,Medan,3.58,98.67,Lighting,11.41,24.4,82.3,OK
2026-07-08 08:00,2026-07-08,8,Medan,3.58,98.67,Servers,18.21,25.9,83.6,OK
2026-07-08 08:00,2026-07-08,8,Medan,3.58,98.67,Machinery,39.87,27.2,81.7,OK
2026-07-08 09:00,2026-07-08,9,Jakarta,-6.2,106.8,HVAC,50.8,24.9,60.7,OK
2026-07-08 09:00,2026-07-08,9,Jakarta,-6.2,106.8,Lighting,21.2,25.2,74,OK
2026-07-08 09:00,2026-07-08,9,Jakarta,-6.2,106.8,Servers,38.39,24.2,80.5,OK
2026-07-08 09:00,2026-07-08,9,Jakarta,-6.2,106.8,Machinery,75.45,26.6,59.6,OK
2026-07-08 09:00,2026-07-08,9,Surabaya,-7.25,112.75,HVAC,39.29,25.1,55.5,OK
2026-07-08 09:00,2026-07-08,9,Surabaya,-7.25,112.75,Lighting,13.48,27.2,65.2,OK
2026-07-08 09:00,2026-07-08,9,Surabaya,-7.25,112.75,Servers,32.71,25,63.7,OK
2026-07-08 09:00,2026-07-08,9,Surabaya,-7.25,112.75,Machinery,66.64,26.9,75,OK
2026-07-08 09:00,2026-07-08,9,Bandung,-6.9,107.6,HVAC,32.08,26.5,60.3,OK
2026-07-08 09:00,2026-07-08,9,Bandung,-6.9,107.6,Lighting,8.97,26,63.6,OK
2026-07-08 09:00,2026-07-08,9,Bandung,-6.9,107.6,Servers,19.31,27.2,81.5,OK
2026-07-08 09:00,2026-07-08,9,Bandung,-6.9,107.6,Machinery,39.78,26,74.7,OK
2026-07-08 09:00,2026-07-08,9,Medan,3.58,98.67,HVAC,27.17,27.1,77,OK
2026-07-08 09:00,2026-07-08,9,Medan,3.58,98.67,Lighting,10.92,25.3,73.6,OK
2026-07-08 09:00,2026-07-08,9,Medan,3.58,98.67,Servers,24.22,24.4,74.1,OK
2026-07-08 09:00,2026-07-08,9,Medan,3.58,98.67,Machinery,30.95,24.4,71.4,OK
2026-07-08 10:00,2026-07-08,10,Jakarta,-6.2,106.8,HVAC,56.35,30.7,55.4,OK
2026-07-08 10:00,2026-07-08,10,Jakarta,-6.2,106.8,Lighting,19.31,32.2,60,OK
2026-07-08 10:00,2026-07-08,10,Jakarta,-6.2,106.8,Servers,50.26,30.8,71.8,OK
2026-07-08 10:00,2026-07-08,10,Jakarta,-6.2,106.8,Machinery,89.67,32,79.8,OK
2026-07-08 10:00,2026-07-08,10,Surabaya,-7.25,112.75,HVAC,47.87,33,61.5,OK
2026-07-08 10:00,2026-07-08,10,Surabaya,-7.25,112.75,Lighting,18.35,31.4,81.5,OK
2026-07-08 10:00,2026-07-08,10,Surabaya,-7.25,112.75,Servers,26.52,33.2,76.9,OK
2026-07-08 10:00,2026-07-08,10,Surabaya,-7.25,112.75,Machinery,69.18,33.3,79.6,OK
2026-07-08 10:00,2026-07-08,10,Bandung,-6.9,107.6,HVAC,30.26,31.2,68.6,OK
2026-07-08 10:00,2026-07-08,10,Bandung,-6.9,107.6,Lighting,11.18,33.3,57,OK
2026-07-08 10:00,2026-07-08,10,Bandung,-6.9,107.6,Servers,25.11,30.4,64.6,OK
2026-07-08 10:00,2026-07-08,10,Bandung,-6.9,107.6,Machinery,48.55,30.9,68.6,OK
2026-07-08 10:00,2026-07-08,10,Medan,3.58,98.67,HVAC,26.78,32.7,81,OK
2026-07-08 10:00,2026-07-08,10,Medan,3.58,98.67,Lighting,11.32,32.3,72.8,OK
2026-07-08 10:00,2026-07-08,10,Medan,3.58,98.67,Servers,19.34,33.8,79.4,OK
2026-07-08 10:00,2026-07-08,10,Medan,3.58,98.67,Machinery,43.25,31.1,78.1,OK
2026-07-08 11:00,2026-07-08,11,Jakarta,-6.2,106.8,HVAC,55.76,32.6,59.2,OK
2026-07-08 11:00,2026-07-08,11,Jakarta,-6.2,106.8,Lighting,15.98,33,69.1,OK
2026-07-08 11:00,2026-07-08,11,Jakarta,-6.2,106.8,Servers,45.27,31.8,65.6,OK
2026-07-08 11:00,2026-07-08,11,Jakarta,-6.2,106.8,Machinery,62.65,31.1,64.3,OK
2026-07-08 11:00,2026-07-08,11,Surabaya,-7.25,112.75,HVAC,43.53,31.4,73.6,OK
2026-07-08 11:00,2026-07-08,11,Surabaya,-7.25,112.75,Lighting,18.26,32.3,55.5,OK
2026-07-08 11:00,2026-07-08,11,Surabaya,-7.25,112.75,Servers,35.87,31.6,78.2,OK
2026-07-08 11:00,2026-07-08,11,Surabaya,-7.25,112.75,Machinery,48.98,31.7,83.9,OK
2026-07-08 11:00,2026-07-08,11,Bandung,-6.9,107.6,HVAC,31.38,30.6,61.7,OK
2026-07-08 11:00,2026-07-08,11,Bandung,-6.9,107.6,Lighting,9.37,33.4,65.6,OK
2026-07-08 11:00,2026-07-08,11,Bandung,-6.9,107.6,Servers,21.11,30.4,71.6,OK
2026-07-08 11:00,2026-07-08,11,Bandung,-6.9,107.6,Machinery,39.11,32.9,55.2,Warning
2026-07-08 11:00,2026-07-08,11,Medan,3.58,98.67,HVAC,30.98,30.1,63.9,OK
2026-07-08 11:00,2026-07-08,11,Medan,3.58,98.67,Lighting,10.38,32.3,60.9,OK
2026-07-08 11:00,2026-07-08,11,Medan,3.58,98.67,Servers,22.16,31.9,81.5,OK
2026-07-08 11:00,2026-07-08,11,Medan,3.58,98.67,Machinery,45.84,33.7,76.9,OK
2026-07-08 12:00,2026-07-08,12,Jakarta,-6.2,106.8,HVAC,58.47,30,71.1,OK
2026-07-08 12:00,2026-07-08,12,Jakarta,-6.2,106.8,Lighting,16.16,30.8,75.7,OK
2026-07-08 12:00,2026-07-08,12,Jakarta,-6.2,106.8,Servers,50.19,30.4,84.7,OK
2026-07-08 12:00,2026-07-08,12,Jakarta,-6.2,106.8,Machinery,62.08,32.3,68.6,OK
2026-07-08 12:00,2026-07-08,12,Surabaya,-7.25,112.75,HVAC,44.43,33,82.5,OK
2026-07-08 12:00,2026-07-08,12,Surabaya,-7.25,112.75,Lighting,13.03,32,75.9,OK
2026-07-08 12:00,2026-07-08,12,Surabaya,-7.25,112.75,Servers,39.09,31.7,69,OK
2026-07-08 12:00,2026-07-08,12,Surabaya,-7.25,112.75,Machinery,71.9,32.9,71.5,OK
2026-07-08 12:00,2026-07-08,12,Bandung,-6.9,107.6,HVAC,32.01,31.1,83.6,OK
2026-07-08 12:00,2026-07-08,12,Bandung,-6.9,107.6,Lighting,9.77,30.5,83.6,OK
2026-07-08 12:00,2026-07-08,12,Bandung,-6.9,107.6,Servers,22.5,33.2,69.4,OK
2026-07-08 12:00,2026-07-08,12,Bandung,-6.9,107.6,Machinery,45.62,31.4,78.6,OK
2026-07-08 12:00,2026-07-08,12,Medan,3.58,98.67,HVAC,23.65,33.5,61.7,OK
2026-07-08 12:00,2026-07-08,12,Medan,3.58,98.67,Lighting,7.85,33,60,OK
2026-07-08 12:00,2026-07-08,12,Medan,3.58,98.67,Servers,19.41,33.1,82.4,OK
2026-07-08 12:00,2026-07-08,12,Medan,3.58,98.67,Machinery,42.21,30.2,70.9,OK
2026-07-08 13:00,2026-07-08,13,Jakarta,-6.2,106.8,HVAC,59.86,32.8,69.2,OK
2026-07-08 13:00,2026-07-08,13,Jakarta,-6.2,106.8,Lighting,20.55,31,79.5,OK
2026-07-08 13:00,2026-07-08,13,Jakarta,-6.2,106.8,Servers,47.12,32,74.4,OK
2026-07-08 13:00,2026-07-08,13,Jakarta,-6.2,106.8,Machinery,62.01,30.6,59.8,OK
2026-07-08 13:00,2026-07-08,13,Surabaya,-7.25,112.75,HVAC,48.74,31.6,73.5,OK
2026-07-08 13:00,2026-07-08,13,Surabaya,-7.25,112.75,Lighting,15.42,31.3,63.3,OK
2026-07-08 13:00,2026-07-08,13,Surabaya,-7.25,112.75,Servers,27.77,33.9,82.1,OK
2026-07-08 13:00,2026-07-08,13,Surabaya,-7.25,112.75,Machinery,53.67,31.3,75.6,OK
2026-07-08 13:00,2026-07-08,13,Bandung,-6.9,107.6,HVAC,30.46,30.9,55.3,OK
2026-07-08 13:00,2026-07-08,13,Bandung,-6.9,107.6,Lighting,12.86,30.2,68.3,OK
2026-07-08 13:00,2026-07-08,13,Bandung,-6.9,107.6,Servers,19.86,33.8,67.4,OK
2026-07-08 13:00,2026-07-08,13,Bandung,-6.9,107.6,Machinery,36.83,33.4,84.4,OK
2026-07-08 13:00,2026-07-08,13,Medan,3.58,98.67,HVAC,30.86,31.2,55,OK
2026-07-08 13:00,2026-07-08,13,Medan,3.58,98.67,Lighting,9.59,31.8,77.7,OK
2026-07-08 13:00,2026-07-08,13,Medan,3.58,98.67,Servers,20.45,33.3,74.2,OK
2026-07-08 13:00,2026-07-08,13,Medan,3.58,98.67,Machinery,35.97,31.7,56.6,OK
2026-07-08 14:00,2026-07-08,14,Jakarta,-6.2,106.8,HVAC,65.92,31.5,56.6,OK
2026-07-08 14:00,2026-07-08,14,Jakarta,-6.2,106.8,Lighting,16.74,31.1,77.4,OK
2026-07-08 14:00,2026-07-08,14,Jakarta,-6.2,106.8,Servers,49.75,33.4,55.5,OK
2026-07-08 14:00,2026-07-08,14,Jakarta,-6.2,106.8,Machinery,89.86,33.1,71.5,OK
2026-07-08 14:00,2026-07-08,14,Surabaya,-7.25,112.75,HVAC,55.16,32.9,78.2,OK
2026-07-08 14:00,2026-07-08,14,Surabaya,-7.25,112.75,Lighting,14.26,31.4,80.1,OK
2026-07-08 14:00,2026-07-08,14,Surabaya,-7.25,112.75,Servers,32.5,33.2,68.4,OK
2026-07-08 14:00,2026-07-08,14,Surabaya,-7.25,112.75,Machinery,58.12,33.1,68.1,OK
2026-07-08 14:00,2026-07-08,14,Bandung,-6.9,107.6,HVAC,38.92,33.7,76.3,OK
2026-07-08 14:00,2026-07-08,14,Bandung,-6.9,107.6,Lighting,12.54,30.7,56,OK
2026-07-08 14:00,2026-07-08,14,Bandung,-6.9,107.6,Servers,24.48,31.6,66.3,OK
2026-07-08 14:00,2026-07-08,14,Bandung,-6.9,107.6,Machinery,42.71,30.8,63.9,OK
2026-07-08 14:00,2026-07-08,14,Medan,3.58,98.67,HVAC,26.82,31.5,75.2,OK
2026-07-08 14:00,2026-07-08,14,Medan,3.58,98.67,Lighting,10.38,30.5,60.2,OK
2026-07-08 14:00,2026-07-08,14,Medan,3.58,98.67,Servers,21.25,30.9,65,OK
2026-07-08 14:00,2026-07-08,14,Medan,3.58,98.67,Machinery,43.64,32.8,60.8,OK
2026-07-08 15:00,2026-07-08,15,Jakarta,-6.2,106.8,HVAC,56.6,31.5,74.7,OK
2026-07-08 15:00,2026-07-08,15,Jakarta,-6.2,106.8,Lighting,16.11,33.3,68.7,OK
2026-07-08 15:00,2026-07-08,15,Jakarta,-6.2,106.8,Servers,45.41,31.7,66.1,OK
2026-07-08 15:00,2026-07-08,15,Jakarta,-6.2,106.8,Machinery,91.59,30.9,66.9,OK
2026-07-08 15:00,2026-07-08,15,Surabaya,-7.25,112.75,HVAC,46.18,33.1,77.8,Warning
2026-07-08 15:00,2026-07-08,15,Surabaya,-7.25,112.75,Lighting,13,33.3,55,OK
2026-07-08 15:00,2026-07-08,15,Surabaya,-7.25,112.75,Servers,36.3,31,61,OK
2026-07-08 15:00,2026-07-08,15,Surabaya,-7.25,112.75,Machinery,69.02,32.8,70.3,OK
2026-07-08 15:00,2026-07-08,15,Bandung,-6.9,107.6,HVAC,29.71,30.8,60.9,OK
2026-07-08 15:00,2026-07-08,15,Bandung,-6.9,107.6,Lighting,11.41,31.2,73.4,OK
2026-07-08 15:00,2026-07-08,15,Bandung,-6.9,107.6,Servers,28.12,33.5,81.9,OK
2026-07-08 15:00,2026-07-08,15,Bandung,-6.9,107.6,Machinery,48.62,31.1,69.4,OK
2026-07-08 15:00,2026-07-08,15,Medan,3.58,98.67,HVAC,33.32,30.3,80.2,OK
2026-07-08 15:00,2026-07-08,15,Medan,3.58,98.67,Lighting,11.54,30.7,57,OK
2026-07-08 15:00,2026-07-08,15,Medan,3.58,98.67,Servers,19.89,33.6,62.3,OK
2026-07-08 15:00,2026-07-08,15,Medan,3.58,98.67,Machinery,40.39,33.6,83.4,Warning
2026-07-08 16:00,2026-07-08,16,Jakarta,-6.2,106.8,HVAC,68.62,32.1,76,OK
2026-07-08 16:00,2026-07-08,16,Jakarta,-6.2,106.8,Lighting,15.95,31.3,76.3,OK
2026-07-08 16:00,2026-07-08,16,Jakarta,-6.2,106.8,Servers,36.32,31.2,57.6,OK
2026-07-08 16:00,2026-07-08,16,Jakarta,-6.2,106.8,Machinery,90.52,33.1,85,OK
2026-07-08 16:00,2026-07-08,16,Surabaya,-7.25,112.75,HVAC,51.32,33.6,77,OK
2026-07-08 16:00,2026-07-08,16,Surabaya,-7.25,112.75,Lighting,17.57,31.8,82.1,OK
2026-07-08 16:00,2026-07-08,16,Surabaya,-7.25,112.75,Servers,28.15,32.5,75.7,OK
2026-07-08 16:00,2026-07-08,16,Surabaya,-7.25,112.75,Machinery,49.87,33.3,80.1,OK
2026-07-08 16:00,2026-07-08,16,Bandung,-6.9,107.6,HVAC,39.3,33.5,64.1,OK
2026-07-08 16:00,2026-07-08,16,Bandung,-6.9,107.6,Lighting,11.49,32.8,62.9,OK
2026-07-08 16:00,2026-07-08,16,Bandung,-6.9,107.6,Servers,22.69,32.6,81.9,OK
2026-07-08 16:00,2026-07-08,16,Bandung,-6.9,107.6,Machinery,36.82,33.3,73.9,OK
2026-07-08 16:00,2026-07-08,16,Medan,3.58,98.67,HVAC,34.06,33,55.6,OK
2026-07-08 16:00,2026-07-08,16,Medan,3.58,98.67,Lighting,8.44,30.7,59.7,OK
2026-07-08 16:00,2026-07-08,16,Medan,3.58,98.67,Servers,22.02,32.7,74.3,OK
2026-07-08 16:00,2026-07-08,16,Medan,3.58,98.67,Machinery,40.75,30.2,59,OK
2026-07-08 17:00,2026-07-08,17,Jakarta,-6.2,106.8,HVAC,58.02,24.2,64.4,OK
2026-07-08 17:00,2026-07-08,17,Jakarta,-6.2,106.8,Lighting,19.43,27,82.6,OK
2026-07-08 17:00,2026-07-08,17,Jakarta,-6.2,106.8,Servers,44.3,25,67.4,OK
2026-07-08 17:00,2026-07-08,17,Jakarta,-6.2,106.8,Machinery,78.74,25.1,83.2,OK
2026-07-08 17:00,2026-07-08,17,Surabaya,-7.25,112.75,HVAC,55.37,24.4,77.7,OK
2026-07-08 17:00,2026-07-08,17,Surabaya,-7.25,112.75,Lighting,17.22,24.5,81.7,OK
2026-07-08 17:00,2026-07-08,17,Surabaya,-7.25,112.75,Servers,36.03,27.3,73.5,OK
2026-07-08 17:00,2026-07-08,17,Surabaya,-7.25,112.75,Machinery,49.89,27.4,80.5,OK
2026-07-08 17:00,2026-07-08,17,Bandung,-6.9,107.6,HVAC,33.75,26.2,60.2,OK
2026-07-08 17:00,2026-07-08,17,Bandung,-6.9,107.6,Lighting,11.26,26.3,58.3,OK
2026-07-08 17:00,2026-07-08,17,Bandung,-6.9,107.6,Servers,27.24,27.8,57.6,OK
2026-07-08 17:00,2026-07-08,17,Bandung,-6.9,107.6,Machinery,48.51,27.8,82.3,OK
2026-07-08 17:00,2026-07-08,17,Medan,3.58,98.67,HVAC,32.06,25.4,67.3,OK
2026-07-08 17:00,2026-07-08,17,Medan,3.58,98.67,Lighting,9.04,27.3,71.5,OK
2026-07-08 17:00,2026-07-08,17,Medan,3.58,98.67,Servers,18.1,26.2,64.7,OK
2026-07-08 17:00,2026-07-08,17,Medan,3.58,98.67,Machinery,33.04,24.1,55.3,OK
2026-07-08 18:00,2026-07-08,18,Jakarta,-6.2,106.8,HVAC,56.18,24.4,75.8,Warning
2026-07-08 18:00,2026-07-08,18,Jakarta,-6.2,106.8,Lighting,16.38,27.6,78.7,OK
2026-07-08 18:00,2026-07-08,18,Jakarta,-6.2,106.8,Servers,50.33,26.5,68.9,OK
2026-07-08 18:00,2026-07-08,18,Jakarta,-6.2,106.8,Machinery,62.45,27.9,84.9,OK
2026-07-08 18:00,2026-07-08,18,Surabaya,-7.25,112.75,HVAC,54.12,25,60.2,OK
2026-07-08 18:00,2026-07-08,18,Surabaya,-7.25,112.75,Lighting,15.07,25.2,84.9,OK
2026-07-08 18:00,2026-07-08,18,Surabaya,-7.25,112.75,Servers,39.6,27.3,81.8,OK
2026-07-08 18:00,2026-07-08,18,Surabaya,-7.25,112.75,Machinery,54.63,25.9,84.7,OK
2026-07-08 18:00,2026-07-08,18,Bandung,-6.9,107.6,HVAC,39.47,25.2,70.8,OK
2026-07-08 18:00,2026-07-08,18,Bandung,-6.9,107.6,Lighting,10.11,27.6,63.1,OK
2026-07-08 18:00,2026-07-08,18,Bandung,-6.9,107.6,Servers,24.45,28,71.4,OK
2026-07-08 18:00,2026-07-08,18,Bandung,-6.9,107.6,Machinery,41.66,26.8,64.8,OK
2026-07-08 18:00,2026-07-08,18,Medan,3.58,98.67,HVAC,30.15,26.2,76.4,OK
2026-07-08 18:00,2026-07-08,18,Medan,3.58,98.67,Lighting,11.17,25.2,65,OK
2026-07-08 18:00,2026-07-08,18,Medan,3.58,98.67,Servers,17.76,24.1,55.2,OK
2026-07-08 18:00,2026-07-08,18,Medan,3.58,98.67,Machinery,30.8,27.4,59.8,OK
2026-07-08 19:00,2026-07-08,19,Jakarta,-6.2,106.8,HVAC,27.85,26.6,82.3,OK
2026-07-08 19:00,2026-07-08,19,Jakarta,-6.2,106.8,Lighting,8.64,25.4,70.6,Warning
2026-07-08 19:00,2026-07-08,19,Jakarta,-6.2,106.8,Servers,22.59,25.4,60.3,OK
2026-07-08 19:00,2026-07-08,19,Jakarta,-6.2,106.8,Machinery,38.28,25.3,64.4,OK
2026-07-08 19:00,2026-07-08,19,Surabaya,-7.25,112.75,HVAC,20.74,26.9,66.7,OK
2026-07-08 19:00,2026-07-08,19,Surabaya,-7.25,112.75,Lighting,7.64,24.4,84,OK
2026-07-08 19:00,2026-07-08,19,Surabaya,-7.25,112.75,Servers,17.65,25.8,70.9,OK
2026-07-08 19:00,2026-07-08,19,Surabaya,-7.25,112.75,Machinery,31.54,24,80,OK
2026-07-08 19:00,2026-07-08,19,Bandung,-6.9,107.6,HVAC,17.15,24.1,56.6,OK
2026-07-08 19:00,2026-07-08,19,Bandung,-6.9,107.6,Lighting,5.63,26.4,76.9,OK
2026-07-08 19:00,2026-07-08,19,Bandung,-6.9,107.6,Servers,8.75,26.7,82,OK
2026-07-08 19:00,2026-07-08,19,Bandung,-6.9,107.6,Machinery,16.72,27.5,64.6,OK
2026-07-08 19:00,2026-07-08,19,Medan,3.58,98.67,HVAC,14.3,26.8,78.2,OK
2026-07-08 19:00,2026-07-08,19,Medan,3.58,98.67,Lighting,4.32,25.8,78.2,OK
2026-07-08 19:00,2026-07-08,19,Medan,3.58,98.67,Servers,10.13,25,77.5,Warning
2026-07-08 19:00,2026-07-08,19,Medan,3.58,98.67,Machinery,19.55,25.1,58.9,OK
2026-07-08 20:00,2026-07-08,20,Jakarta,-6.2,106.8,HVAC,26.51,25.9,73.5,OK
2026-07-08 20:00,2026-07-08,20,Jakarta,-6.2,106.8,Lighting,7.97,26.4,70,OK
2026-07-08 20:00,2026-07-08,20,Jakarta,-6.2,106.8,Servers,22.56,24.7,75.6,OK
2026-07-08 20:00,2026-07-08,20,Jakarta,-6.2,106.8,Machinery,30.51,25.8,71.2,OK
2026-07-08 20:00,2026-07-08,20,Surabaya,-7.25,112.75,HVAC,17.68,26.9,71.2,OK
2026-07-08 20:00,2026-07-08,20,Surabaya,-7.25,112.75,Lighting,6.17,26.2,62.7,OK
2026-07-08 20:00,2026-07-08,20,Surabaya,-7.25,112.75,Servers,13.33,26.1,56.2,OK
2026-07-08 20:00,2026-07-08,20,Surabaya,-7.25,112.75,Machinery,31.08,26.9,66.7,OK
2026-07-08 20:00,2026-07-08,20,Bandung,-6.9,107.6,HVAC,15.46,27.7,55.2,OK
2026-07-08 20:00,2026-07-08,20,Bandung,-6.9,107.6,Lighting,4.57,26.3,71.2,OK
2026-07-08 20:00,2026-07-08,20,Bandung,-6.9,107.6,Servers,9.55,27.5,64.1,OK
2026-07-08 20:00,2026-07-08,20,Bandung,-6.9,107.6,Machinery,21.85,26.8,64.9,OK
2026-07-08 20:00,2026-07-08,20,Medan,3.58,98.67,HVAC,14.4,26.6,81.4,OK
2026-07-08 20:00,2026-07-08,20,Medan,3.58,98.67,Lighting,4.83,27.8,77.8,OK
2026-07-08 20:00,2026-07-08,20,Medan,3.58,98.67,Servers,8.36,24.9,70,OK
2026-07-08 20:00,2026-07-08,20,Medan,3.58,98.67,Machinery,17.71,27.9,56.1,OK
2026-07-08 21:00,2026-07-08,21,Jakarta,-6.2,106.8,HVAC,29.5,27.8,70.4,OK
